seq,headword,pinyin,sense_no,source_form,pinyin_norm,pos,intro_level,intro_band,extra_levels,is_multi_sense,is_polyphone,is_phrase,source_note
403,面,miàn,1,面1,mian,后缀、（动、名、量）,2,2,{5},true,false,false,
404,名,míng,1,名,ming,名、量,2,2,{},false,false,false,
405,拿,ná,1,拿,na,动,2,2,{},false,false,false,
406,那么,nàme,1,那么,name,代、连,2,2,{},false,false,false,
407,那样,nàyàng,1,那样,nayang,代,2,2,{},false,false,false,
408,奶茶,nǎichá,1,奶茶,naicha,名,2,2,{},false,false,false,
409,奶奶,nǎinai,1,奶奶,nainai,名,2,2,{},false,false,false,
410,男孩儿,nánháir,1,男孩儿,nanhair,名,2,2,{},false,false,false,
411,鸟,niǎo,1,鸟,niao,名,2,2,{},false,false,false,
412,女孩儿,nǚháir,1,女孩儿,nuhair,名,2,2,{},false,false,false,
413,旁边,pángbiān,1,旁边,pangbian,名,2,2,{},false,false,false,
414,跑,pǎo,1,跑,pao,动,2,2,{},false,false,false,
415,跑步,pǎobù,1,跑步,paobu,动,2,2,{},false,false,false,
416,票,piào,1,票,piao,名,2,2,{},false,false,false,
417,妻子,qīzi,1,妻子,qizi,名,2,2,{},false,false,false,
418,起来,qǐlái,1,起来,qilai,动,2,2,{},false,false,false,
419,前面,qiánmiàn,1,前面,qianmian,名,2,2,{},false,false,false,
420,晴,qíng,1,晴,qing,形,2,2,{},false,false,false,
421,球,qiú,1,球,qiu,名,2,2,{},false,false,false,
422,让,ràng,1,让,rang,动、（介）,2,2,{4},false,false,false,
423,肉,ròu,1,肉,rou,名,2,2,{},false,false,false,
424,商场,shāngchǎng,1,商场,shangchang,名,2,2,{},false,false,false,
425,上来,shànglái,1,上来,shanglai,动,2,2,{},false,false,false,
426,上面,shàngmiàn,1,上面,shangmian,名,2,2,{},false,false,false,
427,上去,shàngqù,1,上去,shangqu,动,2,2,{},false,false,false,
428,上网,shàngwǎng,1,上网,shangwang,动,2,2,{},false,false,false,
429,身体,shēntǐ,1,身体,shenti,名,2,2,{},false,false,false,
430,生日,shēngrì,1,生日,shengri,名,2,2,{},false,false,false,
431,时,shí,1,时,shi,名、（量）,2,2,{6},false,false,false,
432,事情,shìqing,1,事情,shiqing,名,2,2,{},false,false,false,
433,手,shǒu,1,手,shou,名,2,2,{},false,false,false,
434,手表,shǒubiǎo,1,手表,shoubiao,名,2,2,{},false,false,false,
435,书包,shūbāo,1,书包,shubao,名,2,2,{},false,false,false,
436,舒服,shūfu,1,舒服,shufu,形,2,2,{},false,false,false,
437,送,sòng,1,送,song,动,2,2,{},false,false,false,
438,虽然,suīrán,1,虽然,suiran,连,2,2,{},false,false,false,
439,所以,suǒyǐ,1,所以,suoyi,连,2,2,{},false,false,false,
440,疼,téng,1,疼,teng,形、（动）,2,2,{6},false,false,false,
441,踢,tī,1,踢,ti,动,2,2,{},false,false,false,
442,题,tí,1,题,ti,名,2,2,{},false,false,false,
443,条,tiáo,1,条,tiao,量、（名）,2,2,{5},false,false,false,
444,跳舞,tiàowǔ,1,跳舞,tiaowu,动,2,2,{},false,false,false,
445,头,tóu,1,头,tou,名、（量）、（形）,2,2,"{3,5}",true,true,false,
446,外国,wàiguó,1,外国,waiguo,名,2,2,{},false,false,false,
447,外面,wàimiàn,1,外面,waimian,名,2,2,{},false,false,false,
448,完,wán,1,完,wan,动,2,2,{},false,false,false,
449,万,wàn,1,万,wan,数,2,2,{},false,false,false,
450,往,wǎng,1,往,wang,动、介,2,2,{},false,false,false,
451,网上,wǎngshang,1,网上,wangshang,名,2,2,{},false,false,false,
452,忘,wàng,1,忘,wang,动,2,2,{},false,false,false,
453,位,wèi,1,位,wei,量,2,2,{},false,false,false,
454,为什么,wèi shénme,1,为什么,weishenme,,2,2,{},false,false,true,
455,希望,xīwàng,1,希望,xiwang,动,2,2,{},false,false,false,
456,洗,xǐ,1,洗,xi,动,2,2,{},false,false,false,
457,洗手间,xǐshǒujiān,1,洗手间,xishoujian,名,2,2,{},false,false,false,
458,下来,xiàlái,1,下来,xialai,动,2,2,{},false,false,false,
459,下面,xiàmiàn,1,下面,xiamian,名,2,2,{},false,false,false,
460,下去,xiàqù,1,下去,xiaqu,动,2,2,{},false,false,false,
461,小孩儿,xiǎoháir,1,小孩儿,xiaohair,名,2,2,{},false,false,false,
462,小时候,xiǎoshíhou,1,小时候,xiaoshihou,名,2,2,{},false,false,false,
463,笑,xiào,1,笑,xiao,动,2,2,{},false,false,false,
464,姓,xìng,1,姓,xing,名、动,2,2,{},false,false,false,
465,姓名,xìngmíng,1,姓名,xingming,名,2,2,{},false,false,false,
466,颜色,yánsè,1,颜色,yanse,名,2,2,{},false,false,false,
467,眼睛,yǎnjing,1,眼睛,yanjing,名,2,2,{},false,false,false,
468,药,yào,1,药,yao,名,2,2,{},false,false,false,
469,药店,yàodiàn,1,药店,yaodian,名,2,2,{},false,false,false,
470,爷爷,yéye,1,爷爷,yeye,名,2,2,{},false,false,false,
471,一会儿,yíhuìr,1,一会儿,yihuir,数量、（副）,2,2,{3},false,false,false,
472,已经,yǐjīng,1,已经,yijing,副,2,2,{},false,false,false,
473,一起,yìqǐ,1,一起,yiqi,副,2,2,{},false,false,false,
474,意思,yìsi,1,意思,yisi,名,2,2,{},false,false,false,
475,阴,yīn,1,阴,yin,形,2,2,{},false,false,false,
476,因为,yīnwèi,1,因为,yinwei,介、连,2,2,{},false,false,false,
477,游,yóu,1,游,you,动,2,2,{},false,false,false,
478,游泳,yóuyǒng,1,游泳,youyong,动,2,2,{},false,false,false,
479,有意思,yǒu yìsi,1,有意思,youyisi,,2,2,{},false,false,true,
480,有时,yǒushí,1,有时,youshi,副,2,2,{},false,false,false,
481,右,yòu,1,右,you,名,2,2,{},false,false,false,
482,右边,yòubian,1,右边,youbian,名,2,2,{},false,false,false,
483,鱼,yú,1,鱼,yu,名,2,2,{},false,false,false,
484,远,yuǎn,1,远,yuan,形,2,2,{},false,false,false,
485,运动,yùndòng,1,运动,yundong,动、名,2,2,{},false,false,false,
486,站,zhàn,1,站1,zhan,名,2,2,{},true,false,false,
487,丈夫,zhàngfu,1,丈夫,zhangfu,名,2,2,{},false,false,false,
488,这么,zhème,1,这么,zheme,代,2,2,{},false,false,false,
489,这样,zhèyàng,1,这样,zheyang,代,2,2,{},false,false,false,
490,着,zhe,1,着,zhe,助,2,2,{},true,true,false,
491,正,zhèng,1,正,zheng,副、（形）,2,2,{5},false,false,false,
492,周,zhōu,1,周,zhou,名、（量）,2,2,{6},false,false,false,
493,准备,zhǔnbèi,1,准备,zhunbei,动,2,2,{},false,false,false,
494,自己,zìjǐ,1,自己,ziji,代,2,2,{},false,false,false,
495,走,zǒu,1,走,zou,动,2,2,{},false,false,false,
496,走路,zǒulù,1,走路,zoulu,动,2,2,{},false,false,false,
497,足球,zúqiú,1,足球,zuqiu,名,2,2,{},false,false,false,
498,最,zuì,1,最,zui,副,2,2,{},false,false,false,
499,左,zuǒ,1,左,zuo,名,2,2,{},false,false,false,
500,左边,zuǒbian,1,左边,zuobian,名,2,2,{},false,false,false,
501,阿姨,āyí,1,阿姨,ayi,名,3,3,{},false,false,false,
502,矮,ǎi,1,矮,ai,形,3,3,{},false,false,false,
503,爱人,àiren,1,爱人,airen,名,3,3,{},false,false,false,
504,安静,ānjìng,1,安静,anjing,形,3,3,{},false,false,false,
505,安全,ānquán,1,安全,anquan,形,3,3,{},false,false,false,
506,把,bǎ,1,把,ba,量、介,3,3,{},false,false,false,
507,搬,bān,1,搬,ban,动,3,3,{},false,false,false,
508,班级,bānjí,1,班级,banji,名,3,3,{},false,false,false,
509,搬家,bānjiā,1,搬家,banjia,动,3,3,{},false,false,false,
510,办,bàn,1,办,ban,动,3,3,{},false,false,false,
511,办法,bànfǎ,1,办法,banfa,名,3,3,{},false,false,false,
512,办公室,bàngōngshì,1,办公室,bangongshi,名,3,3,{},false,false,false,
513,半天,bàntiān,1,半天,bantian,数量,3,3,{},false,false,false,
514,帮助,bāngzhù,1,帮助,bangzhu,动,3,3,{},false,false,false,
515,饱,bǎo,1,饱,bao,形,3,3,{},false,false,false,
516,报纸,bàozhǐ,1,报纸,baozhi,名,3,3,{},false,false,false,
517,北,běi,1,北,bei,名,3,3,{},false,false,false,
518,北方,běifāng,1,北方,beifang,名,3,3,{},false,false,false,
519,被,bèi,1,被,bei,介,3,3,{},false,false,false,
520,笔记,bǐjì,1,笔记,biji,名,3,3,{},false,false,false,
521,比较,bǐjiào,1,比较,bijiao,动、介、副,3,3,{},false,false,false,
522,笔记本,bǐjìběn,1,笔记本,bijiben,名,3,3,{},false,false,false,
523,比如,bǐrú,1,比如,biru,动,3,3,{},false,false,false,
524,比赛,bǐsài,1,比赛,bisai,动、名,3,3,{},false,false,false,
525,必须,bìxū,1,必须,bixu,副,3,3,{},false,false,false,
526,变,biàn,1,变,bian,动,3,3,{},false,false,false,
527,遍,biàn,1,遍,bian,量,3,3,{},false,false,false,
528,变成,biànchéng,1,变成,biancheng,动,3,3,{},false,false,false,
529,变化,biànhuà,1,变化,bianhua,动、名,3,3,{},false,false,false,
530,表演,biǎoyǎn,1,表演,biaoyan,动,3,3,{},false,false,false,
531,别的,biéde,1,别的,biede,代,3,3,{},false,false,false,
532,别人,biérén,1,别人,bieren,代,3,3,{},false,false,false,
533,宾馆,bīnguǎn,1,宾馆,binguan,名,3,3,{},false,false,false,
534,冰,bīng,1,冰,bing,名、（动）,3,3,{5},false,false,false,
535,冰激凌,bīngjīlíng,1,冰激凌,bingjiling,名,3,3,{},false,false,false,
536,冰箱,bīngxiāng,1,冰箱,bingxiang,名,3,3,{},false,false,false,
537,病人,bìngrén,1,病人,bingren,名,3,3,{},false,false,false,
538,不但,búdàn,1,不但,budan,连,3,3,{},false,false,false,
539,不见,bújiàn,1,不见,bujian,动,3,3,{},false,false,false,
540,不用,búyòng,1,不用,buyong,副,3,3,{},false,false,false,
541,不同,bù tóng,1,不同,butong,,3,3,{},false,false,true,
542,不久,bùjiǔ,1,不久,bujiu,形,3,3,{},false,false,false,
543,不行,bùxíng,1,不行,buxing,动、形,3,3,{},false,false,false,
544,才,cái,1,才1,cai,副,3,3,{},true,false,false,
545,菜单,càidān,1,菜单,caidan,名,3,3,{},false,false,false,
546,参加,cānjiā,1,参加,canjia,动,3,3,{},false,false,false,
547,草,cǎo,1,草,cao,名,3,3,{},false,false,false,
548,草地,cǎodì,1,草地,caodi,名,3,3,{},false,false,false,
549,层,céng,1,层,ceng,量,3,3,{},false,false,false,
550,查,chá,1,查,cha,动,3,3,{},false,false,false,
551,差,chà,1,差,cha,形、动,3,3,{},false,false,false,
552,差不多,chàbuduō,1,差不多,chabuduo,形、副,3,3,{},false,false,false,
553,尝,cháng,1,尝,chang,动,3,3,{},false,false,false,
554,常,cháng,1,常,chang,副,3,3,{},false,false,false,
555,常见,cháng jiàn,1,常见,changjian,,3,3,{},false,false,true,
556,常用,cháng yòng,1,常用,changyong,,3,3,{},false,false,true,
557,常常,chángcháng,1,常常,changchang,副,3,3,{},false,false,false,
558,衬衫,chènshān,1,衬衫,chenshan,名,3,3,{},false,false,false,
559,成绩,chéngjì,1,成绩,chengji,名,3,3,{},false,false,false,
560,城市,chéngshì,1,城市,chengshi,名,3,3,{},false,false,false,
561,迟到,chídào,1,迟到,chidao,动,3,3,{},false,false,false,
562,出发,chūfā,1,出发,chufa,动,3,3,{},false,false,false,
563,出生,chūshēng,1,出生,chusheng,动,3,3,{},false,false,false,
564,出院,chūyuàn,1,出院,chuyuan,动,3,3,{},false,false,false,
565,初中,chūzhōng,1,初中,chuzhong,名,3,3,{},false,false,false,
566,除了,chúle,1,除了,chule,介,3,3,{},false,false,false,
567,船,chuán,1,船,chuan,名,3,3,{},false,false,false,
568,春天,chūntiān,1,春天,chuntian,名,3,3,{},false,false,false,
569,词典,cídiǎn,1,词典,cidian,名,3,3,{},false,false,false,
570,聪明,cōngmíng,1,聪明,congming,形,3,3,{},false,false,false,
571,打扫,dǎsǎo,1,打扫,dasao,动,3,3,{},false,false,false,
572,打算,dǎsuàn,1,打算,dasuan,动、名,3,3,{},false,false,false,
573,大概,dàgài,1,大概,dagai,形、副、（名）,3,3,{6},false,false,false,
574,大人,dàren,1,大人,daren,名,3,3,{},false,false,false,
575,大小,dàxiǎo,1,大小,daxiao,名,3,3,{},false,false,false,
576,大熊猫,dàxióngmāo,1,大熊猫,daxiongmao,名,3,3,{},false,false,false,
577,大衣,dàyī,1,大衣,dayi,名,3,3,{},false,false,false,
578,带,dài,1,带,dai,动、（名）,3,3,{5},false,false,false,
579,担心,dānxīn,1,担心,danxin,动,3,3,{},false,false,false,
580,蛋糕,dàngāo,1,蛋糕,dangao,名,3,3,{},false,false,false,
581,当然,dāngrán,1,当然,dangran,副,3,3,{},false,false,false,
582,到处,dàochù,1,到处,daochu,副,3,3,{},false,false,false,
583,得,dé,1,得,de,动,3,3,{},true,true,false,
584,得到,dédào,1,得到,dedao,动,3,3,{},false,false,false,
585,得分,défēn,1,得分,defen,动、名,3,3,{},false,false,false,
586,的话,dehuà,1,的话,dehua,助,3,3,{},false,false,false,
587,得,děi,1,得,dei,动,3,3,{},true,true,false,
588,灯,dēng,1,灯,deng,名,3,3,{},false,false,false,
589,地,dì,1,地,di,名,3,3,{},true,true,false,
590,地点,dìdiǎn,1,地点,didian,名,3,3,{},false,false,false,
591,地方,dìfang,1,地方,difang,名,3,3,{},true,true,false,
592,地图,dìtú,1,地图,ditu,名,3,3,{},false,false,false,
593,电,diàn,1,电,dian,名、（动）,3,3,{5},false,false,false,
594,电梯,diàntī,1,电梯,dianti,名,3,3,{},false,false,false,
595,电子书,diànzǐshū,1,电子书,dianzishu,名,3,3,{},false,false,false,
596,丢,diū,1,丢,diu,动,3,3,{},false,false,false,
597,东,dōng,1,东,dong,名,3,3,{},false,false,false,
598,东北,dōngběi,1,东北,dongbei,名,3,3,{},false,false,false,
599,东方,dōngfāng,1,东方,dongfang,名,3,3,{},false,false,false,
600,东南,dōngnán,1,东南,dongnan,名,3,3,{},false,false,false,
601,冬天,dōngtiān,1,冬天,dongtian,名,3,3,{},false,false,false,
602,懂得,dǒngde,1,懂得,dongde,动,3,3,{},false,false,false,
603,动物,dòngwù,1,动物,dongwu,名,3,3,{},false,false,false,
604,动物园,dòngwùyuán,1,动物园,dongwuyuan,名,3,3,{},false,false,false,
605,短,duǎn,1,短,duan,形,3,3,{},false,false,false,
606,短裤,duǎnkù,1,短裤,duanku,名,3,3,{},false,false,false,
607,段,duàn,1,段,duan,量,3,3,{},false,false,false,
608,锻炼,duànliàn,1,锻炼,duanlian,动,3,3,{},false,false,false,
609,对话,duìhuà,1,对话,duihua,动,3,3,{},false,false,false,
610,饿,è,1,饿,e,形,3,3,{},false,false,false,
611,而且,érqiě,1,而且,erqie,连,3,3,{},false,false,false,
612,耳朵,ěrduo,1,耳朵,erduo,名,3,3,{},false,false,false,
613,耳机,ěrjī,1,耳机,erji,名,3,3,{},false,false,false,
614,发,fā,1,发,fa,动,3,3,{},false,false,false,
615,发烧,fāshāo,1,发烧,fashao,动,3,3,{},false,false,false,
616,发生,fāshēng,1,发生,fasheng,动,3,3,{},false,false,false,
617,发现,fāxiàn,1,发现,faxian,动,3,3,{},false,false,false,
618,发展,fāzhǎn,1,发展,fazhan,动,3,3,{},false,false,false,
619,方便,fāngbiàn,1,方便,fangbian,形,3,3,{},false,false,false,
620,方便面,fāngbiànmiàn,1,方便面,fangbianmian,名,3,3,{},false,false,false,
621,方法,fāngfǎ,1,方法,fangfa,名,3,3,{},false,false,false,
622,方向,fāngxiàng,1,方向,fangxiang,名,3,3,{},false,false,false,
623,房子,fángzi,1,房子,fangzi,名,3,3,{},false,false,false,
624,放,fàng,1,放,fang,动,3,3,{},false,false,false,
625,放假,fàngjià,1,放假,fangjia,动,3,3,{},false,false,false,
626,放心,fàngxīn,1,放心,fangxin,动,3,3,{},false,false,false,
627,放学,fàngxué,1,放学,fangxue,动,3,3,{},false,false,false,
628,分开,fēnkāi,1,分开,fenkai,动,3,3,{},false,false,false,
629,风,fēng,1,风,feng,名,3,3,{},false,false,false,
630,封,fēng,1,封,feng,量、（动）,3,3,{6},false,false,false,
631,夫妻,fūqī,1,夫妻,fuqi,名,3,3,{},false,false,false,
632,服务,fúwù,1,服务,fuwu,动,3,3,{},false,false,false,
633,附近,fùjìn,1,附近,fujin,名,3,3,{},false,false,false,
634,复习,fùxí,1,复习,fuxi,动,3,3,{},false,false,false,
635,该,gāi,1,该1,gai,动,3,3,{},true,false,false,
636,干净,gānjìng,1,干净,ganjing,形,3,3,{},false,false,false,
637,感兴趣,gǎn xìngqù,1,感兴趣,ganxingqu,,3,3,{},false,false,true,
638,感到,gǎndào,1,感到,gandao,动,3,3,{},false,false,false,
639,感冒,gǎnmào,1,感冒,ganmao,名、动,3,3,{},false,false,false,
640,干,gàn,1,干,gan,动,3,3,{},true,true,false,
641,刚,gāng,1,刚,gang,副,3,3,{},false,false,false,
642,刚才,gāngcái,1,刚才,gangcai,名,3,3,{},false,false,false,
643,刚刚,gānggāng,1,刚刚,ganggang,副,3,3,{},false,false,false,
644,高铁,gāotiě,1,高铁,gaotie,名,3,3,{},false,false,false,
645,根据,gēnjù,1,根据,genju,动、介、（名）,3,3,{5},false,false,false,
646,更,gèng,1,更,geng,副,3,3,{},false,false,false,
647,公斤,gōngjīn,1,公斤,gongjin,量,3,3,{},false,false,false,
648,公园,gōngyuán,1,公园,gongyuan,名,3,3,{},false,false,false,
649,工作日,gōngzuòrì,1,工作日,gongzuori,名,3,3,{},false,false,false,
650,故事,gùshi,1,故事,gushi,名,3,3,{},false,false,false,
651,刮,guā,1,刮,gua,动,3,3,{},false,false,false,
652,关,guān,1,关,guan,动、（名）,3,3,{5},false,false,false,
653,关机,guānjī,1,关机,guanji,动,3,3,{},false,false,false,
654,关系,guānxì,1,关系,guanxi,名、（动）,3,3,{4},false,false,false,
655,关心,guānxīn,1,关心,guanxin,动,3,3,{},false,false,false,
656,关于,guānyú,1,关于,guanyu,介,3,3,{},false,false,false,
657,关注,guānzhù,1,关注,guanzhu,动,3,3,{},false,false,false,
658,国家,guójiā,1,国家,guojia,名,3,3,{},false,false,false,
659,过节,guòjié,1,过节,guojie,动,3,3,{},false,false,false,
660,过去,guòqù,2,过去2,guoqu,名,3,3,{},true,false,false,
661,海,hǎi,1,海,hai,名,3,3,{},false,false,false,
662,害怕,hàipà,1,害怕,haipa,动,3,3,{},false,false,false,
663,好多,hǎoduō,1,好多,haoduo,数,3,3,{},false,false,false,
664,好久,hǎojiǔ,1,好久,haojiu,形,3,3,{},false,false,false,
665,好像,hǎoxiàng,1,好像,haoxiang,动、副,3,3,{},false,false,false,
666,号码,hàomǎ,1,号码,haoma,名,3,3,{},false,false,false,
667,河,hé,1,河,he,名,3,3,{},false,false,false,
668,合适,héshì,1,合适,heshi,形,3,3,{},false,false,false,
669,黑板,hēibǎn,1,黑板,heiban,名,3,3,{},false,false,false,
670,红绿灯,hóng-lǜdēng,1,红绿灯,hongludeng,名,3,3,{},false,false,false,
671,后来,hòulái,1,后来,houlai,名,3,3,{},false,false,false,
672,后年,hòunián,1,后年,hounian,名,3,3,{},false,false,false,
673,后天,hòutiān,1,后天,houtian,名,3,3,{},false,false,false,
674,护照,hùzhào,1,护照,huzhao,名,3,3,{},false,false,false,
675,花园,huāyuán,1,花园,huayuan,名,3,3,{},false,false,false,
676,画家,huàjiā,1,画家,huajia,名,3,3,{},false,false,false,
677,欢迎,huānyíng,1,欢迎,huanying,动,3,3,{},false,false,false,
678,还,huán,1,还,huan,动,3,3,{},true,true,false,
679,环境,huánjìng,1,环境,huanjing,名,3,3,{},false,false,false,
680,换,huàn,1,换,huan,动,3,3,{},false,false,false,
681,黄色,huángsè,1,黄色,huangse,名,3,3,{},false,false,false,
682,回答,huídá,1,回答,huida,动,3,3,{},false,false,false,
683,会,huì,2,会2,hui,名,3,3,{},true,false,false,
684,会议,huìyì,1,会议,huiyi,名,3,3,{},false,false,false,
685,或,huò,1,或,huo,连、（副）,3,3,{6},false,false,false,
686,或者,huòzhě,1,或者,huozhe,连,3,3,{},false,false,false,
687,鸡,jī,1,鸡,ji,名,3,3,{},false,false,false,
688,几乎,jīhū,1,几乎,jihu,副,3,3,{},false,false,false,
689,机会,jīhuì,1,机会,jihui,名,3,3,{},false,false,false,
690,极,jí,1,极,ji,副,3,3,{},false,false,false,
691,急,jí,1,急,ji,形、动,3,3,{},false,false,false,
692,记,jì,1,记,ji,动,3,3,{},false,false,false,
693,季,jì,1,季,ji,名,3,3,{},false,false,false,
694,季节,jìjié,1,季节,jijie,名,3,3,{},false,false,false,
695,加,jiā,1,加,jia,动,3,3,{},false,false,false,
696,假期,jiàqī,1,假期,jiaqi,名,3,3,{},false,false,false,
697,坚持,jiānchí,1,坚持,jianchi,动,3,3,{},false,false,false,
698,检查,jiǎnchá,1,检查,jiancha,动,3,3,{},false,false,false,
699,简单,jiǎndān,1,简单,jiandan,形,3,3,{},false,false,false,
700,检票,jiǎnpiào,1,检票,jianpiao,动,3,3,{},false,false,false,
701,健康,jiànkāng,1,健康,jiankang,形,3,3,{},false,false,false,
702,见面,jiànmiàn,1,见面,jianmian,动,3,3,{},false,false,false,
703,讲,jiǎng,1,讲,jiang,动,3,3,{},false,false,false,
704,角,jiǎo,1,角,jiao,量,3,3,{},false,false,false,
705,脚,jiǎo,1,脚,jiao,名,3,3,{},false,false,false,
706,接,jiē,1,接,jie,动,3,3,{},false,false,false,
707,街,jiē,1,街,jie,名,3,3,{},false,false,false,
708,节,jié,1,节,jie,量、名、（动）,3,3,{4},false,false,false,
709,结婚,jiéhūn,1,结婚,jiehun,动,3,3,{},false,false,false,
710,节目,jiémù,1,节目,jiemu,名,3,3,{},false,false,false,
711,节日,jiérì,1,节日,jieri,名,3,3,{},false,false,false,
712,结束,jiéshù,1,结束,jieshu,动,3,3,{},false,false,false,
